gloss,bbox,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id
,27,25,-1,1,1,30,aslpro,train,http://www.aslpro.com/main/g/god.swf,0,24921
,207,25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/god.mp4,0,24922
,130,25,-1,1,3,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GOD-1871.mp4,0,65832
,80,25,-1,1,4,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93090.mp4,0,24914
,88,25,-1,1,5,109,asllex,train,https://youtu.be/OicNRSMCAcM,0,67716
,424,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/god.mp4,0,24915
,686,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20God-p29SgV8IuY8.mp4,0,24916
,69,25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468549350.640.mp4,0,24917
,72,25,-1,1,9,20,handspeak,test,https://www.handspeak.com/word/g/god.mp4,0,24918
,78,25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7225.mp4,0,24919
,285,25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=1nTH3wvLpY4,0,24920
grammar,0,25,1579,1550,0,9,asl5200,train,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,25370
,32,25,-1,1,1,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8611.mp4,0,25378
,8,25,-1,1,2,24,aslpro,train,http://www.aslpro.com/main/g/grammar.swf,0,25379
,158,25,-1,1,3,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRAMMAR-1864.mp4,0,65845
,144,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/grammar.mp4,0,25380
,21,25,-1,1,5,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/grammar.mov,0,25371
,59,25,-1,1,6,28,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/480865.mp4,0,25372
,318,25,-1,1,7,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grammar%202-90b_bfTo7CI.mp4,0,25373
,340,25,-1,1,8,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grammar-lQdwTrDruss.mp4,0,25374
,58,25,-1,1,9,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1513522137.3537.mp4,0,25375
,22,25,-1,1,10,14,handspeak,test,https://www.handspeak.com/word/g/grammar.mp4,0,25376
,55,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/14/14062.mp4,0,25377
grandfather,0,25,1629,1580,0,9,asl5200,train,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,25404
,132,25,812,701,1,121,northtexas,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,0,70330
,155,25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/grandpa.mp4,0,25413
,97,25,-1,1,3,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRANDFATHER-1863.mp4,0,65846
,23,25,-1,1,4,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456523.mp4,0,25406
,85,25,-1,1,5,109,asllex,train,https://youtu.be/h2zd_RybSpg,0,67724
,156,25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/grandfather.mp4,0,25407
,94,25,-1,1,7,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Grandfather-zSHUxR2BLYk.mp4,0,25408
,69,25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468550130.9028.mp4,0,25409
,54,25,-1,1,9,20,handspeak,test,https://www.handspeak.com/word/g/grandfather.mp4,0,25410
,79,25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/6/6641.mp4,0,25411
,0,25,-1,1,11,83,aslpro,train,http://www.aslpro.com/main/g/grandfather.swf,0,25412
great,275,25,-1,1,0,115,aslbrick,train,http://aslbricks.org/New/ASL-Videos/great.mp4,0,69352
,68,25,-1,1,1,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91432.mp4,0,25621
,370,25,-1,1,2,46,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great-dshsyC11XD4.mp4,0,25624
,560,25,-1,1,3,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great-fheMISmxquk.mp4,0,25625
,59,25,-1,1,5,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928982.866.mp4,0,25627
,106,25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/g/great-good.mp4,0,25628
,37,25,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22945.mp4,0,25631
,250,25,-1,1,12,5,aslu,train,https://www.youtube.com/watch?v=X67gLEcynIM,0,25634
,15,25,-1,1,13,16,aslpro,val,http://www.aslpro.com/main/g/great.swf,0,25635
,157,25,-1,1,15,12,aslsearch,test,http://www.aslsearch.com/signs/videos/great.mp4,0,25637
,596,25,-1,1,16,39,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great%202-kKFfodospLc.mp4,0,25622
,631,25,-1,1,17,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Great%203-1kqW4WyoO4A.mp4,0,25623
greece,0,25,1988,1926,0,9,asl5200,train,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,25640
,288,25,-1,1,1,5,aslu,train,https://www.youtube.com/watch?v=Y2U4pLd4R0M,0,25649
,0,25,-1,1,2,83,aslpro,train,http://www.aslpro.com/main/g/greece.swf,0,25650
,201,25,-1,1,3,41,aslsearch,val,http://www.aslsearch.com/signs/videos/greece.mp4,0,25651
,134,25,-1,1,4,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GREECE-1859.mp4,0,65853
,25,25,-1,1,5,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455308.mp4,0,25642
,103,25,-1,1,6,109,asllex,train,https://youtu.be/ph5jwzCTLsY,0,67728
,500,25,-1,1,8,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Greece-yWgdjumqYa8.mp4,0,25644
,147,25,-1,1,9,15,asldeafined,val,https://media.asldeafined.com/vocabulary/1525020777.1505.mp4,0,25645
,107,25,-1,1,10,20,handspeak,test,https://www.handspeak.com/word/g/greece.mp4,0,25646
,86,25,-1,1,11,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/5/5760.mp4,0,25647
,53,25,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5810.mp4,0,25648
guess,179,25,-1,1,0,95,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GU/GUESS-608.mp4,0,65864
,110,25,-1,1,1,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1466646064.1591.mp4,0,25920
,48,25,-1,1,2,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58515.mp4,0,25917
,105,25,-1,1,3,109,asllex,val,https://youtu.be/gc2CW3TlT1g,0,67731
,92,25,-1,1,4,109,asllex,train,https://youtu.be/zGNI5i6yhxA,0,67732
,709,25,-1,1,5,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Guess%202-Eg8n0QOY9aU.mp4,0,25918
,73,25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/g/guess.mp4,0,25921
,73,25,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6157.mp4,0,25922
,249,25,-1,1,8,5,aslu,val,https://www.youtube.com/watch?v=HzPkBB9HvwQ,0,25923
,301,25,-1,1,9,5,aslu,test,https://www.youtube.com/watch?v=mNqKyx-Hslg,0,25924
,1,25,-1,1,10,24,aslpro,test,http://www.aslpro.com/main/g/guess.swf,0,25925
,225,25,-1,1,11,41,aslsearch,train,http://www.aslsearch.com/signs/videos/guess.mp4,0,25926
guitar,0,25,2214,2175,0,9,asl5200,train,https://www.youtube.com/watch?v=YdHKN_wHZqo,0,25975
,5,25,-1,1,1,72,aslpro,train,http://www.aslpro.com/main/g/guitar.swf,0,25983
,156,25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/guitar.mp4,0,25984
,184,25,-1,1,3,95,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GU/GUITAR-768.mp4,0,65867
,76,25,-1,1,4,109,asllex,train,https://youtu.be/XuiFHfNxm24,0,67734
,62,25,-1,1,5,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456537.mp4,0,25976
,374,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/guitar.mp4,0,25977
,721,25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Guitar-D922xelu7rI.mp4,0,25978
,67,25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468551134.3044.mp4,0,25979
,37,25,-1,1,9,14,handspeak,test,https://www.handspeak.com/word/g/guitar2.mp4,0,25980
,11,25,-1,1,10,14,handspeak,test,https://www.handspeak.com/word/g/guitar.mp4,0,25981
,62,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8515.mp4,0,25982
hammer,0,25,421,355,0,9,asl5200,train,https://www.youtube.com/watch?v=SiBub8VD5wo,0,26312
,123,25,-1,1,1,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1546369136.2843.mp4,0,26315
,49,25,-1,1,2,20,handspeak,train,https://www.handspeak.com/word/h/hammer.mp4,0,26316
,51,25,-1,1,3,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/23/23493.mp4,0,26317
,302,25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=Txc84neZsh8,0,26318
,0,25,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/h/hammer.swf,0,26321
,197,25,-1,1,8,91,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HA/HAMMER-1996.mp4,0,65875
,92,25,-1,1,9,109,asllex,train,https://youtu.be/lG4JGaCQl_c,0,67741
,1,25,-1,1,11,44,aslpro,val,http://www.aslpro.com/main/h/hammer_verb.swf,0,26323
,166,25,-1,1,14,12,aslsearch,test,http://www.aslsearch.com/signs/videos/hammer.mp4,0,26326
,49,25,-1,1,15,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/456546.mp4,0,26313
,372,25,-1,1,16,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hammer.mp4,0,26314
helicopter,0,25,1296,1237,0,9,asl5200,train,https://www.youtube.com/watch?v=SiBub8VD5wo,0,27150
,0,25,-1,1,1,24,aslpro,train,http://www.aslpro.com/main/h/helicopter.swf,0,27158
,168,25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/helicopter.mp4,0,27159
,145,25,-1,1,3,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HE/HELICOPTER-481.mp4,0,65888
,35,25,-1,1,4,109,asllex,train,https://youtu.be/nUgnxoZeDr8,0,67754
,14,25,-1,1,5,77,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/185077.mp4,0,27151
,46,25,-1,1,6,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91780.mp4,0,27152
,623,25,-1,1,7,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Helicopter-4W_TgewqYFw.mp4,0,27153
,584,25,-1,1,8,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Helicopter-PIxZEyDv-RI.mp4,0,27154
,55,25,-1,1,9,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468580577.1693.mp4,0,27155
,68,25,-1,1,10,20,handspeak,test,https://www.handspeak.com/word/h/helicopter.mp4,0,27156
,55,25,-1,1,11,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/0/604.mp4,0,27157
high,0,25,1616,1580,0,9,asl5200,train,https://www.youtube.com/watch?v=SiBub8VD5wo,0,27387
,137,25,-1,1,1,12,aslsearch,train,http://www.aslsearch.com/signs/videos/high.mp4,0,27417
,106,25,-1,1,2,106,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HI/HIGH-1767.mp4,0,65893
,764,25,-1,1,3,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20High-BPAnxdSKgXc.mp4,0,27407
,18,25,-1,1,4,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456574.mp4,0,27406
,3,25,-1,1,5,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468580928.3361.mp4,0,27408
,7,25,-1,1,6,14,handspeak,train,https://www.handspeak.com/word/h/high-drug.mp4,0,27409
,50,25,-1,1,7,109,asllex,train,https://youtu.be/1txxUq40nrA,0,67759
,23,25,-1,1,8,14,handspeak,val,https://www.handspeak.com/word/h/high.mp4,0,27410
,61,25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/14/14552.mp4,0,27412
,123,25,-1,1,12,5,aslu,test,https://www.youtube.com/watch?v=GwOuxP6lSuE,0,27414
,6,25,-1,1,13,25,aslpro,train,http://www.aslpro.com/main/h/high.swf,0,27415
history,0,25,1829,1787,0,9,asl5200,train,https://www.youtube.com/watch?v=SiBub8VD5wo,0,27568
,59,25,-1,1,1,14,handspeak,train,https://www.handspeak.com/word/h/history.mp4,0,27574
,73,25,-1,1,2,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23199.mp4,0,27575
,319,25,-1,1,3,5,aslu,val,https://www.youtube.com/watch?v=GbqkM_RUSqQ,0,27576
,171,25,-1,1,5,102,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/HI/HISTORY-1766.mp4,0,65894
,130,25,-1,1,6,109,asllex,train,https://youtu.be/w15RPtV1Eik,0,67761
,154,25,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/history.mp4,0,27579
,41,25,-1,1,9,56,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51354.mp4,0,27569
,417,25,-1,1,10,38,startasl,val,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/history.mp4,0,27570
,557,25,-1,1,11,4,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20History-1_37vgVkwcs.mp4,0,27571
,595,25,-1,1,12,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20History%202%2C%20Hartford-R8iLk4PMnac.mp4,0,27572
,16,25,-1,1,13,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468581204.2183.mp4,0,27573
hungry,0,25,2618,2559,0,9,asl5200,train,https://www.youtube.com/watch?v=SiBub8VD5wo,0,28375
,381,25,-1,1,1,69,nabboud,train,https://www.youtube.com/watch?v=a90eIyt5eJs,0,28383
,23,25,-1,1,2,16,aslpro,train,http://www.aslpro.com/main/h/hungry.swf,0,28384
,97,25,-1,1,3,109,asllex,val,https://youtu.be/H-hjnF_GtuU,0,67779
,187,25,-1,1,4,12,aslsearch,train,http://www.aslsearch.com/signs/videos/hunger.mp4,0,28385
,50,25,-1,1,5,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58529.mp4,0,28376
,434,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hungry.mp4,0,28377
,256,25,-1,1,7,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hungry-FkoOUSVF-9g.mp4,0,28378
,82,25,-1,1,8,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468639252.5637.mp4,0,28379
,112,25,-1,1,9,20,handspeak,test,https://www.handspeak.com/word/h/hungry.mp4,0,28380
,68,25,-1,1,10,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7294.mp4,0,28381
,399,25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=8ZOUoDZkAoQ,0,28382
hurt,0,25,2752,2716,0,9,asl5200,train,https://www.youtube.com/watch?v=SiBub8VD5wo,0,28438
,122,25,6562,6429,1,121,northtexas,train,https://www.youtube.com/watch?v=VwejDy96MzM,0,70147
,352,25,-1,1,2,60,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hurt-_st2tPdAvgQ.mp4,0,28441
,80,25,-1,1,4,20,handspeak,val,https://www.handspeak.com/word/h/hurt2.mp4,0,28443
,79,25,-1,1,5,20,handspeak,train,https://www.handspeak.com/word/h/hurt.mp4,0,28444
,58,25,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23773.mp4,0,28445
,75,25,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23774.mp4,0,28446
,316,25,-1,1,11,69,nabboud,train,https://www.youtube.com/watch?v=Ekcn4CILyfo,0,28450
,282,25,-1,1,13,5,aslu,val,https://www.youtube.com/watch?v=xs4k_Qf3BSc,0,28452
,0,25,-1,1,14,25,aslpro,test,http://www.aslpro.com/main/h/hurt.swf,0,28453
,201,25,-1,1,15,12,aslsearch,test,http://www.aslsearch.com/signs/videos/sore.mp4,0,28454
,182,25,-1,1,17,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hurt.mp4,0,28440
introduce,0,25,1698,1652,0,9,asl5200,train,https://www.youtube.com/watch?v=K1YuKDdDp_k,0,30383
,0,25,-1,1,1,30,aslpro,train,http://www.aslpro.com/main/i/introduce.swf,0,30391
,143,25,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/introduce.mp4,0,30392
,93,25,-1,1,3,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INTRODUCE-158.mp4,0,65958
,67,25,-1,1,4,109,asllex,train,https://youtu.be/a-PKCrqW_J8,0,67796
,4,25,-1,1,5,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58536.mp4,0,30384
,41,25,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468668106.33.mp4,0,30385
,93,25,-1,1,7,15,asldeafined,train,https://media.asldeafined.com/vocabulary/1522767849.3810.mp4,0,30386
,55,25,-1,1,8,20,handspeak,val,https://www.handspeak.com/word/i/introduce.mp4,0,30387
,26,25,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8510.mp4,0,30388
,87,25,-1,1,10,5,aslu,test,https://www.youtube.com/watch?v=9co6YxW2D2Y,0,30389
,153,25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=CKRJgEF8KmE,0,30390
invest,609,25,-1,1,1,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Invest%202-hIIEGp4bSeY.mp4,0,30453
,705,25,-1,1,2,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Invest%203-V_TEwL5C9Y0.mp4,1,30454
,539,25,-1,1,3,31,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Invest-EWMH5UTyQ84.mp4,0,30455
,79,25,-1,1,5,20,handspeak,val,https://www.handspeak.com/word/i/invest2.mp4,0,30457
,43,25,-1,1,6,20,handspeak,train,https://www.handspeak.com/word/i/invest.mp4,0,30458
,46,25,-1,1,8,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9970.mp4,1,30460
,206,25,-1,1,9,96,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/IN/INVEST-1719.mp4,1,65959
,59,25,-1,1,10,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/89805.mp4,1,30451
,236,25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=JOBRMrjTre8,0,30461
,158,25,-1,1,13,5,aslu,train,https://www.youtube.com/watch?v=x4005l2K7xs,1,30463
,158,25,-1,1,14,5,aslu,train,https://www.youtube.com/watch?v=x4005l2K7xs,1,30464
,428,25,-1,1,17,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/invest.mp4,1,30452
lazy,0,25,640,594,0,9,asl5200,train,https://www.youtube.com/watch?v=EhkIoTNxwGE,0,32509
,0,25,-1,1,1,30,aslpro,train,http://www.aslpro.com/main/l/lazy.swf,0,32517
,250,25,-1,1,2,41,aslsearch,train,http://www.aslsearch.com/signs/videos/lazy.mp4,0,32518
,206,25,-1,1,3,90,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LAZY-679.mp4,0,66019
,165,25,-1,1,4,109,asllex,train,https://youtu.be/eOMNlsonmqo,0,67833
,71,25,-1,1,5,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/457505.mp4,0,32510
,401,25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/lazy.mp4,0,32511
,146,25,-1,1,7,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468671583.772.mp4,0,32512
,15,25,-1,1,8,20,handspeak,val,https://www.handspeak.com/word/l/lazy.mp4,0,32513
,88,25,-1,1,9,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8751.mp4,0,32514
,355,25,-1,1,10,5,aslu,test,https://www.youtube.com/watch?v=qsaNmriH9y4,0,32515
,357,25,-1,1,11,5,aslu,train,https://www.youtube.com/watch?v=stafgiooHts,0,32516
library,0,25,1500,1428,0,9,asl5200,train,https://www.youtube.com/watch?v=EhkIoTNxwGE,0,33048
,367,25,79,1,1,111,lillybauer,train,https://www.youtube.com/watch?v=1pnFbzgiJoA,0,68206
,147,25,1112,981,2,121,northtexas,train,https://www.youtube.com/watch?v=4Nh1iFv2BMc,0,70226
,47,25,-1,1,3,8,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/457535.mp4,0,33051
,98,25,-1,1,4,109,asllex,train,https://youtu.be/RXFxKLQPDz0,0,67843
,180,25,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/library.mp4,0,33052
,119,25,-1,1,6,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468711399.8921.mp4,0,33053
,22,25,-1,1,7,14,handspeak,train,https://www.handspeak.com/word/l/library.mp4,0,33054
,91,25,-1,1,8,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8217.mp4,0,33055
,318,25,-1,1,9,5,aslu,test,https://www.youtube.com/watch?v=CSaOomMxWl4,0,33056
,20,25,-1,1,10,44,aslpro,test,http://www.aslpro.com/main/l/library.swf,0,33057
,218,25,-1,1,11,41,aslsearch,train,http://www.aslsearch.com/signs/videos/library.mp4,0,33058
lie,189,25,-1,1,0,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LI/LIE-847.mp4,0,66067
,428,25,-1,1,1,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/lie.mp4,0,33114
,607,25,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lie-6BW95IqfjnA.mp4,0,33115
,158,25,-1,1,3,13,asldeafined,val,https://media.asldeafined.com/vocabulary/1468711469.6237.mp4,0,33116
